tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
2021-W-ITF-ESP-11A-2021,W15 Santa Margarita de Montbui,Hard,32,15,20210524,703,222170,,,Laia Giralt,U,,ESP,,239159,,,Marie Amandine Reyes,U,,PHI,15.7,6-2 6-1,3,Q1,,,,,,,,,,,,,,,,,,,,,,,
2021-W-ITF-ESP-11A-2021,W15 Santa Margarita de Montbui,Hard,32,15,20210524,704,221486,15,,Amandine Monnot,U,,FRA,19.2,239160,,,Arina Arifullina,U,,RUS,15.3,6-3 6-2,3,Q1,,,,,,,,,,,,,,,,,,,,,,,
2021-W-ITF-ESP-11A-2021,W15 Santa Margarita de Montbui,Hard,32,15,20210524,706,234477,,,Laura Garcia Astudillo,U,,ESP,18.3,225851,,,Claudia Martinez De Velasco,U,,ESP,16.9,6-4 6-0,3,Q1,,,,,,,,,,,,,,,,,,,,,,,
2021-W-ITF-ESP-11A-2021,W15 Santa Margarita de Montbui,Hard,32,15,20210524,707,221524,,,Margaux Komano,U,,FRA,19.4,220164,,,Maria Aran Teixido Garcia,U,,ESP,20.3,7-6(3) 5-7 10-7,3,Q1,,,,,,,,,,,,,,,,,,,,,,,
2021-W-ITF-ESP-11A-2021,W15 Santa Margarita de Montbui,Hard,32,15,20210524,710,220564,,,Judith Perello Saavedra,U,,ESP,19.3,215432,,,Olivia Nicholls,R,,GBR,26.5,7-5 6-3,3,Q1,,,,,,,,,,,,,,,,,,,,,,,
2021-W-ITF-ESP-11A-2021,W15 Santa Margarita de Montbui,Hard,32,15,20210524,711,221001,,,Paula Ortega Redondo,U,,ESP,19.5,215051,,,Juliette Colard,U,,FRA,20.7,7-5 6-3,3,Q1,,,,,,,,,,,,,,,,,,,,,,,
2021-W-ITF-ESP-11A-2021,W15 Santa Margarita de Montbui,Hard,32,15,20210524,712,220390,16,,Nina Rudiukova,U,,RUS,21.3,223377,,,Fernanda Rain Contreras,U,,CHI,16.5,6-0 6-1,3,Q1,,,,,,,,,,,,,,,,,,,,,,,
2021-W-ITF-ESP-11A-2021,W15 Santa Margarita de Montbui,Hard,32,15,20210524,714,221515,,,Maria Andrienko,U,,RUS,17.0,239161,,,Carlota Farres Carreter,U,,ESP,16.7,7-6(4) 3-6 11-9,3,Q1,,,,,,,,,,,,,,,,,,,,,,,
2021-W-ITF-ESP-11A-2021,W15 Santa Margarita de Montbui,Hard,32,15,20210524,715,220644,,,Arina Solomatina,U,,RUS,19.8,221357,,,Maria Fernanda Morales,R,,SWE,18.7,6-4 6-1,3,Q1,,,,,,,,,,,,,,,,,,,,,,1219,7
2021-W-ITF-ESP-11A-2021,W15 Santa Margarita de Montbui,Hard,32,15,20210524,716,214503,11,,Warona Mdlulwa,U,,RSA,21.2,221089,,,Annika Kannan,R,,IND,19.8,7-6(5) 6-1,3,Q1,,,,,,,,,,,,,,,,,,,,1350,4,,
2021-W-ITF-ESP-11A-2021,W15 Santa Margarita de Montbui,Hard,32,15,20210524,718,222873,,,Anna Sofia Haseth,R,,NOR,16.7,237477,,,Alexandra Melnikova,U,,CZE,18.8,4-6 7-5 10-5,3,Q1,,,,,,,,,,,,,,,,,,,,,,,
2021-W-ITF-ESP-11A-2021,W15 Santa Margarita de Montbui,Hard,32,15,20210524,719,221356,,,Caitlyn Portela,R,,AUS,18.6,239162,,,Olivia Alcala Gurri,U,,ESP,16.8,6-3 4-6 10-8,3,Q1,,,,,,,,,,,,,,,,,,,,,,,
2021-W-ITF-ESP-11A-2021,W15 Santa Margarita de Montbui,Hard,32,15,20210524,720,219331,12,,Valentina Losciale,U,,ITA,24.3,239116,,WC,Angela Perez Barro,U,,ESP,17.8,1-6 7-6(4) 10-5,3,Q1,,,,,,,,,,,,,,,,,,,,1380,3,,
2021-W-ITF-ESP-11A-2021,W15 Santa Margarita de Montbui,Hard,32,15,20210524,722,222238,,,Alba Retortillo Soiras,U,,ESP,,222623,,,Pia Praefke,U,,GER,,7-5 1-6 10-8,3,Q1,,,,,,,,,,,,,,,,,,,,,,,
2021-W-ITF-ESP-11A-2021,W15 Santa Margarita de Montbui,Hard,32,15,20210524,723,221457,,,Claudia De Las Heras Armenteras,U,,ESP,17.4,222168,,,Raquel Ducet Teixeira,R,,ESP,,6-0 6-0,3,Q1,,,,,,,,,,,,,,,,,,,,,,,
2021-W-ITF-ESP-11A-2021,W15 Santa Margarita de Montbui,Hard,32,15,20210524,724,220283,14,,Valentina Gaggini,U,,ITA,20.1,223400,,,Leire De Ezcurra,U,,FRA,17.3,6-2 6-3,3,Q1,,,,,,,,,,,,,,,,,,,,,,,
2021-W-ITF-ESP-11A-2021,W15 Santa Margarita de Montbui,Hard,32,15,20210524,726,215701,,,Esther Lopez Alcaraz,U,,ESP,22.2,239163,,,Sophie Martin,U,,FRA,16.7,3-6 7-5 10-4,3,Q1,,,,,,,,,,,,,,,,,,,,,,,
2021-W-ITF-ESP-11A-2021,W15 Santa Margarita de Montbui,Hard,32,15,20210524,727,222908,,,Jordina Cegarra Ramirez,U,,ESP,,239164,,,Nadine Arbaizar Martinez,U,,ESP,15.8,6-1 6-2,3,Q1,,,,,,,,,,,,,,,,,,,,,,,
2021-W-ITF-ESP-11A-2021,W15 Santa Margarita de Montbui,Hard,32,15,20210524,730,233724,,,Marina De Diego Quinones,U,,ESP,16.9,221107,,,Marie Charlot Lonnemann,U,,GER,22.6,6-3 6-3,3,Q1,,,,,,,,,,,,,,,,,,,,,,,
2021-W-ITF-ESP-11A-2021,W15 Santa Margarita de Montbui,Hard,32,15,20210524,731,223374,,,Elizabeth Jurna,U,,EST,15.4,219798,,,Laia Conde Monfort,U,,ESP,19.9,7-6(1) 7-5,3,Q1,,,,,,,,,,,,,,,,,,,,,,,
2021-W-ITF-ESP-11A-2021,W15 Santa Margarita de Montbui,Hard,32,15,20210524,732,215930,13,,Nora Ayala Serra,U,,ESP,21.5,225857,,,Paola Maria Moreno Bautista,U,,ESP,18.8,6-1 6-3,3,Q1,,,,,,,,,,,,,,,,,,,,,,,
2021-W-ITF-ESP-11A-2021,W15 Santa Margarita de Montbui,Hard,32,15,20210524,801,216078,1,,Celia Cervino Ruiz,U,,ESP,23.4,221432,,,Ariadna Briones Ginesta,U,,ESP,19.2,6-0 6-2,3,Q2,,,,,,,,,,,,,,,,,,,,831,27,,
2021-W-ITF-ESP-11A-2021,W15 Santa Margarita de Montbui,Hard,32,15,20210524,802,221486,15,,Amandine Monnot,U,,FRA,19.2,222170,,,Laia Giralt,U,,ESP,,6-0 6-1,3,Q2,,,,,,,,,,,,,,,,,,,,,,,
2021-W-ITF-ESP-11A-2021,W15 Santa Margarita de Montbui,Hard,32,15,20210524,803,221043,2,,Daria Krasnova,U,,RUS,18.9,234477,,,Laura Garcia Astudillo,U,,ESP,18.3,6-1 7-6(0),3,Q2,,,,,,,,,,,,,,,,,,,,844,25,,
2021-W-ITF-ESP-11A-2021,W15 Santa Margarita de Montbui,Hard,32,15,20210524,804,221014,9,,Francesca Curmi,R,,MLT,18.8,221524,,,Margaux Komano,U,,FRA,19.4,7-6(4) 6-0,3,Q2,,,,,,,,,,,,,,,,,,,,1167,9,,
2021-W-ITF-ESP-11A-2021,W15 Santa Margarita de Montbui,Hard,32,15,20210524,805,220430,3,,Mihaela Djakovic,R,,SRB,19.4,220564,,,Judith Perello Saavedra,U,,ESP,19.3,6-4 7-5,3,Q2,,,,,,,,,,,,,,,,,,,,895,22,,
2021-W-ITF-ESP-11A-2021,W15 Santa Margarita de Montbui,Hard,32,15,20210524,806,220390,16,,Nina Rudiukova,U,,RUS,21.3,221001,,,Paula Ortega Redondo,U,,ESP,19.5,6-3 6-1,3,Q2,,,,,,,,,,,,,,,,,,,,,,,
2021-W-ITF-ESP-11A-2021,W15 Santa Margarita de Montbui,Hard,32,15,20210524,807,221515,,,Maria Andrienko,U,,RUS,17.0,220532,4,,Helene Pellicano,R,,MLT,19.1,6-1 6-1,3,Q2,,,,,,,,,,,,,,,,,,,,,,1031,14
2021-W-ITF-ESP-11A-2021,W15 Santa Margarita de Montbui,Hard,32,15,20210524,808,220644,,,Arina Solomatina,U,,RUS,19.8,214503,11,,Warona Mdlulwa,U,,RSA,21.2,7-5 4-6 10-5,3,Q2,,,,,,,,,,,,,,,,,,,,,,1350,4
2021-W-ITF-ESP-11A-2021,W15 Santa Margarita de Montbui,Hard,32,15,20210524,809,221454,5,,Alba Rey Garcia,U,,ESP,18.9,222873,,,Anna Sofia Haseth,R,,NOR,16.7,6-1 6-4,3,Q2,,,,,,,,,,,,,,,,,,,,1035,14,,
2021-W-ITF-ESP-11A-2021,W15 Santa Margarita de Montbui,Hard,32,15,20210524,810,221356,,,Caitlyn Portela,R,,AUS,18.6,219331,12,,Valentina Losciale,U,,ITA,24.3,2-6 6-3 10-2,3,Q2,,,,,,,,,,,,,,,,,,,,,,1380,3
2021-W-ITF-ESP-11A-2021,W15 Santa Margarita de Montbui,Hard,32,15,20210524,811,222238,,,Alba Retortillo Soiras,U,,ESP,,213630,6,,Valeria Koussenkova,R,,ESP,26.0,6-4 7-5,3,Q2,,,,,,,,,,,,,,,,,,,,,,1123,11
2021-W-ITF-ESP-11A-2021,W15 Santa Margarita de Montbui,Hard,32,15,20210524,812,221457,,,Claudia De Las Heras Armenteras,U,,ESP,17.4,220283,14,,Valentina Gaggini,U,,ITA,20.1,6-2 6-2,3,Q2,,,,,,,,,,,,,,,,,,,,,,,
2021-W-ITF-ESP-11A-2021,W15 Santa Margarita de Montbui,Hard,32,15,20210524,813,221194,7,,Flavie Brugnone,R,,FRA,18.2,215701,,,Esther Lopez Alcaraz,U,,ESP,22.2,6-3 2-6 10-8,3,Q2,,,,,,,,,,,,,,,,,,,,1137,10,,
2021-W-ITF-ESP-11A-2021,W15 Santa Margarita de Montbui,Hard,32,15,20210524,814,222908,,,Jordina Cegarra Ramirez,U,,ESP,,215684,10,,Lilly Elida Haseth,U,,NOR,19.6,6-1 6-4,3,Q2,,,,,,,,,,,,,,,,,,,,,,1235,7
2021-W-ITF-ESP-11A-2021,W15 Santa Margarita de Montbui,Hard,32,15,20210524,815,215712,8,,Nicole Gadient,U,,SUI,22.7,233724,,,Marina De Diego Quinones,U,,ESP,16.9,6-0 6-2,3,Q2,,,,,,,,,,,,,,,,,,,,1062,13,,
2021-W-ITF-ESP-11A-2021,W15 Santa Margarita de Montbui,Hard,32,15,20210524,816,223374,,,Elizabeth Jurna,U,,EST,15.4,215930,13,,Nora Ayala Serra,U,,ESP,21.5,6-3 6-2,3,Q2,,,,,,,,,,,,,,,,,,,,,,,
2021-W-ITF-ESP-11A-2021,W15 Santa Margarita de Montbui,Hard,32,15,20210524,901,216078,1,,Celia Cervino Ruiz,U,,ESP,23.4,221486,15,,Amandine Monnot,U,,FRA,19.2,6-3 6-3,3,Q3,,,,,,,,,,,,,,,,,,,,831,27,,
2021-W-ITF-ESP-11A-2021,W15 Santa Margarita de Montbui,Hard,32,15,20210524,902,221014,9,,Francesca Curmi,R,,MLT,18.8,221043,2,,Daria Krasnova,U,,RUS,18.9,6-2 6-1,3,Q3,,,,,,,,,,,,,,,,,,,,1167,9,844,25
2021-W-ITF-ESP-11A-2021,W15 Santa Margarita de Montbui,Hard,32,15,20210524,903,220390,16,,Nina Rudiukova,U,,RUS,21.3,220430,3,,Mihaela Djakovic,R,,SRB,19.4,6-4 2-6 10-3,3,Q3,,,,,,,,,,,,,,,,,,,,,,895,22
2021-W-ITF-ESP-11A-2021,W15 Santa Margarita de Montbui,Hard,32,15,20210524,904,221515,,,Maria Andrienko,U,,RUS,17.0,220644,,,Arina Solomatina,U,,RUS,19.8,1-6 6-2 10-8,3,Q3,,,,,,,,,,,,,,,,,,,,,,,
2021-W-ITF-ESP-11A-2021,W15 Santa Margarita de Montbui,Hard,32,15,20210524,905,221454,5,,Alba Rey Garcia,U,,ESP,18.9,221356,,,Caitlyn Portela,R,,AUS,18.6,6-1 6-4,3,Q3,,,,,,,,,,,,,,,,,,,,1035,14,,
2021-W-ITF-ESP-11A-2021,W15 Santa Margarita de Montbui,Hard,32,15,20210524,906,221457,,,Claudia De Las Heras Armenteras,U,,ESP,17.4,222238,,,Alba Retortillo Soiras,U,,ESP,,6-1 7-6(3),3,Q3,,,,,,,,,,,,,,,,,,,,,,,
2021-W-ITF-ESP-11A-2021,W15 Santa Margarita de Montbui,Hard,32,15,20210524,907,221194,7,,Flavie Brugnone,R,,FRA,18.2,222908,,,Jordina Cegarra Ramirez,U,,ESP,,7-5 7-5,3,Q3,,,,,,,,,,,,,,,,,,,,1137,10,,
2021-W-ITF-ESP-11A-2021,W15 Santa Margarita de Montbui,Hard,32,15,20210524,908,215712,8,,Nicole Gadient,U,,SUI,22.7,223374,,,Elizabeth Jurna,U,,EST,15.4,6-0 6-4,3,Q3,,,,,,,,,,,,,,,,,,,,1062,13,,
2021-W-ITF-ESP-12A-2021,W60+H La Bisbal D'Emporda,Clay,32,60,20210510,701,214653,,,Andreea Prisacariu,U,,ROU,21.2,204291,1,,Na Lae Han,L,,KOR,28.8,7-6(1) 6-2,3,Q1,,,,,,,,,,,,,,,,,,,,520,79,229,300
2021-W-ITF-ESP-12A-2021,W60+H La Bisbal D'Emporda,Clay,32,60,20210510,702,215798,,,Rosa Vicens Mas,U,,ESP,20.8,203465,15,,Amanda Carreras,R,,GBR,30.9,6-2 4-6 13-11,3,Q1,,,,,,,,,,,,,,,,,,,,472,92,346,150
2021-W-ITF-ESP-12A-2021,W60+H La Bisbal D'Emporda,Clay,32,60,20210510,703,206253,,,Ivonne Cavalle Reimers,R,,ESP,28.9,202480,2,,Richel Hogenkamp,R,168,NED,29.0,6-3 6-2,3,Q1,,,,,,,,,,,,,,,,,,,,411,115,226,304
2021-W-ITF-ESP-12A-2021,W60+H La Bisbal D'Emporda,Clay,32,60,20210510,704,211216,,,Cristiana Ferrando,R,,ITA,25.7,211668,14,,Riya Bhatia,R,,IND,23.6,6-3 6-1,3,Q1,,,,,,,,,,,,,,,,,,,,383,124,354,147
2021-W-ITF-ESP-12A-2021,W60+H La Bisbal D'Emporda,Clay,32,60,20210510,705,220781,,WC,Carlota Martinez Cirez,R,,ESP,20.2,201606,3,,Rebecca Marino,R,183,CAN,30.3,3-6 7-5 10-8,3,Q1,,,,,,,,,,,,,,,,,,,,840,26,230,297
2021-W-ITF-ESP-12A-2021,W60+H La Bisbal D'Emporda,Clay,32,60,20210510,706,206216,,,Olga Saez Larra,U,,ESP,26.6,214810,16,,Julyette Maria Josephine Steur,U,,GER,25.7,4-6 6-2 12-10,3,Q1,,,,,,,,,,,,,,,,,,,,419,113,372,131
2021-W-ITF-ESP-12A-2021,W60+H La Bisbal D'Emporda,Clay,32,60,20210510,707,202659,4,,Tereza Mrdeza,R,173,CRO,30.4,215480,,,Suzan Lamens,R,,NED,21.8,6-1 7-5,3,Q1,,,,,,,,,,,,,,,,,,,,232,295,375,129
2021-W-ITF-ESP-12A-2021,W60+H La Bisbal D'Emporda,Clay,32,60,20210510,708,202580,11,,Federica Di Sarra,R,,ITA,30.9,215398,,WC,Lucia Cortez Llorca,U,,ESP,20.9,7-6(5) 6-4,3,Q1,,,,,,,,,,,,,,,,,,,,314,195,618,56
2021-W-ITF-ESP-12A-2021,W60+H La Bisbal D'Emporda,Clay,32,60,20210510,709,215174,,WC,Claudia Hoste Ferrer,U,,ESP,22.4,213835,,A,Alba Carrillo Marin,U,,ESP,25.1,6-3 6-1,3,Q1,,,,,,,,,,,,,,,,,,,,725,39,550,70
2021-W-ITF-ESP-12A-2021,W60+H La Bisbal D'Emporda,Clay,32,60,20210510,710,215453,12,,Marina Bassols Ribera,R,165,ESP,21.4,202662,,,Camilla Rosatello,R,,ITA,25.9,6-2 7-6(6),3,Q1,,,,,,,,,,,,,,,,,,,,325,172,387,124
2021-W-ITF-ESP-12A-2021,W60+H La Bisbal D'Emporda,Clay,32,60,20210510,711,215899,6,,Simona Waltert,R,,SUI,20.4,203236,,,Angelina Gabueva,U,,RUS,32.4,6-0 6-0,3,Q1,,,,,,,,,,,,,,,,,,,,244,275,470,92
2021-W-ITF-ESP-12A-2021,W60+H La Bisbal D'Emporda,Clay,32,60,20210510,712,213628,,,Melanie Stokke,R,,NOR,24.6,216139,9,,Sofya Lansere,U,,RUS,20.6,6-3 6-0,3,Q1,,,,,,,,,,,,,,,,,,,,488,88,309,204
2021-W-ITF-ESP-12A-2021,W60+H La Bisbal D'Emporda,Clay,32,60,20210510,713,202488,7,,Valentyna Ivakhnenko,R,163,UKR,27.8,222601,,WC,Jessica Bouzas Maneiro,R,,ESP,18.6,3-6 6-1 10-7,3,Q1,,,,,,,,,,,,,,,,,,,,272,244,625,54
2021-W-ITF-ESP-12A-2021,W60+H La Bisbal D'Emporda,Clay,32,60,20210510,714,213620,10,,Jessica Pieri,R,,ITA,24.0,220742,,WC,Leyre Romero Gormaz,L,,ESP,19.0,6-4 6-4,3,Q1,,,,,,,,,,,,,,,,,,,,263,256,788,31
2021-W-ITF-ESP-12A-2021,W60+H La Bisbal D'Emporda,Clay,32,60,20210510,715,221407,,,Oksana Selekhmeteva,L,,RUS,18.3,215039,8,,Lara Salden,R,,BEL,22.2,7-6(1) 6-3,3,Q1,,,,,,,,,,,,,,,,,,,,545,71,278,239
2021-W-ITF-ESP-12A-2021,W60+H La Bisbal D'Emporda,Clay,32,60,20210510,716,215571,13,,Guiomar Maristany Zuleta De Reales,U,,ESP,22.2,201399,,,Emily Webley Smith,R,,GBR,36.8,6-2 6-0,3,Q1,,,,,,,,,,,,,,,,,,,,343,154,432,106
2021-W-ITF-ESP-12A-2021,W60+H La Bisbal D'Emporda,Clay,32,60,20210510,801,214653,,,Andreea Prisacariu,U,,ROU,21.2,215798,,,Rosa Vicens Mas,U,,ESP,20.8,6-3 6-2,3,Q2,,,,,,,,,,,,,,,,,,,,520,79,472,92
2021-W-ITF-ESP-12A-2021,W60+H La Bisbal D'Emporda,Clay,32,60,20210510,802,211216,,,Cristiana Ferrando,R,,ITA,25.7,206253,,,Ivonne Cavalle Reimers,R,,ESP,28.9,6-4 6-4,3,Q2,,,,,,,,,,,,,,,,,,,,383,124,411,115
2021-W-ITF-ESP-12A-2021,W60+H La Bisbal D'Emporda,Clay,32,60,20210510,803,206216,,,Olga Saez Larra,U,,ESP,26.6,220781,,WC,Carlota Martinez Cirez,R,,ESP,20.2,6-3 6-3,3,Q2,,,,,,,,,,,,,,,,,,,,419,113,840,26
2021-W-ITF-ESP-12A-2021,W60+H La Bisbal D'Emporda,Clay,32,60,20210510,804,202659,4,,Tereza Mrdeza,R,173,CRO,30.4,202580,11,,Federica Di Sarra,R,,ITA,30.9,6-0 3-6 10-3,3,Q2,,,,,,,,,,,,,,,,,,,,232,295,314,195
2021-W-ITF-ESP-12A-2021,W60+H La Bisbal D'Emporda,Clay,32,60,20210510,805,215453,12,,Marina Bassols Ribera,R,165,ESP,21.4,215174,,WC,Claudia Hoste Ferrer,U,,ESP,22.4,6-4 6-2,3,Q2,,,,,,,,,,,,,,,,,,,,325,172,725,39
2021-W-ITF-ESP-12A-2021,W60+H La Bisbal D'Emporda,Clay,32,60,20210510,806,215899,6,,Simona Waltert,R,,SUI,20.4,213628,,,Melanie Stokke,R,,NOR,24.6,6-3 6-4,3,Q2,,,,,,,,,,,,,,,,,,,,244,275,488,88
2021-W-ITF-ESP-12A-2021,W60+H La Bisbal D'Emporda,Clay,32,60,20210510,807,213620,10,,Jessica Pieri,R,,ITA,24.0,202488,7,,Valentyna Ivakhnenko,R,163,UKR,27.8,6-0 6-2,3,Q2,,,,,,,,,,,,,,,,,,,,263,256,272,244
2021-W-ITF-ESP-12A-2021,W60+H La Bisbal D'Emporda,Clay,32,60,20210510,808,215571,13,,Guiomar Maristany Zuleta De Reales,U,,ESP,22.2,221407,,,Oksana Selekhmeteva,L,,RUS,18.3,6-2 6-4,3,Q2,,,,,,,,,,,,,,,,,,,,343,154,545,71
2021-W-ITF-ESP-13A-2021,W25 Madrid,Hard,32,25,20210607,702,239405,,,Lucia Conde Zalona,U,,ESP,19.4,223372,,,Anastasia Kouchnareva,U,,ESP,17.5,3-6 6-4 11-9,3,Q1,,,,,,,,,,,,,,,,,,,,,,,
2021-W-ITF-ESP-13A-2021,W25 Madrid,Hard,32,25,20210607,703,225850,,WC,Maria Garcia Cid,U,,ESP,16.1,222003,,,Mariia Kostiuk,U,,UKR,,6-1 6-1,3,Q1,,,,,,,,,,,,,,,,,,,,,,,
2021-W-ITF-ESP-13A-2021,W25 Madrid,Hard,32,25,20210607,704,221454,,,Alba Rey Garcia,U,,ESP,18.9,220332,11,,Eva Lys,R,165,GER,19.4,2-6 6-3 10-7,3,Q1,,,,,,,,,,,,,,,,,,,,1042,14,620,57
2021-W-ITF-ESP-13A-2021,W25 Madrid,Hard,32,25,20210607,706,209945,,,Almudena Sanz Llaneza Fernandez,U,,ESP,30.2,222281,,,Amanda Montes Khaghani,U,,ESP,,6-0 6-3,3,Q1,,,,,,,,,,,,,,,,,,,,744,37,,
2021-W-ITF-ESP-13A-2021,W25 Madrid,Hard,32,25,20210607,707,220564,,,Judith Perello Saavedra,U,,ESP,19.3,237477,,,Alexandra Melnikova,U,,CZE,18.8,6-3 6-1,3,Q1,,,,,,,,,,,,,,,,,,,,,,,
2021-W-ITF-ESP-13A-2021,W25 Madrid,Hard,32,25,20210607,708,213541,15,,Alexandra Osborne,L,175,AUS,26.1,221043,,,Daria Krasnova,U,,RUS,18.9,6-4 6-7(5) 10-8,3,Q1,,,,,,,,,,,,,,,,,,,,682,45,850,25
2021-W-ITF-ESP-13A-2021,W25 Madrid,Hard,32,25,20210607,710,220289,,,Isabel Adrover Gallego,U,,ESP,19.9,221057,,,Nina Ugrelidze,R,,USA,25.7,6-0 7-6(2),3,Q1,,,,,,,,,,,,,,,,,,,,1384,3,,
2021-W-ITF-ESP-13A-2021,W25 Madrid,Hard,32,25,20210607,711,223327,,,Lucia Krivosudska,U,,SVK,17.8,220917,,,Eva Beyebach Munoz,U,,ESP,19.8,6-2 3-6 10-2,3,Q1,,,,,,,,,,,,,,,,,,,,,,,
2021-W-ITF-ESP-13A-2021,W25 Madrid,Hard,32,25,20210607,712,203557,10,,Mana Ayukawa,R,,JPN,26.7,239406,,WC,Laura Tapiador,U,,ESP,15.8,6-0 6-1,3,Q1,,,,,,,,,,,,,,,,,,,,596,61,,
2021-W-ITF-ESP-13A-2021,W25 Madrid,Hard,32,25,20210607,714,222873,,,Anna Sofia Haseth,R,,NOR,16.7,239407,,,Carlota Mulet Bouza,U,,ESP,16.7,1-6 6-2 10-6,3,Q1,,,,,,,,,,,,,,,,,,,,,,,
2021-W-ITF-ESP-13A-2021,W25 Madrid,Hard,32,25,20210607,715,222347,,,Marine Szostak,U,,FRA,19.4,220532,,,Helene Pellicano,R,,MLT,19.1,6-1 2-6 10-7,3,Q1,,,,,,,,,,,,,,,,,,,,,,1038,14
2021-W-ITF-ESP-13A-2021,W25 Madrid,Hard,32,25,20210607,716,213849,16,,Nicole Fossa Huergo,U,,ITA,26.0,225855,,,Vitoria Solis Urdiales,U,,ESP,16.7,7-5 7-5,3,Q1,,,,,,,,,,,,,,,,,,,,692,44,,
2021-W-ITF-ESP-13A-2021,W25 Madrid,Hard,32,25,20210607,718,206276,,,Ainhoa Atucha Gomez,L,,ESP,28.0,214479,,,Yarden Akler,U,,ISR,22.1,6-2 6-1,3,Q1,,,,,,,,,,,,,,,,,,,,717,40,1235,7
2021-W-ITF-ESP-13A-2021,W25 Madrid,Hard,32,25,20210607,719,231632,,,Karolina Novakova,U,,CZE,18.6,221340,,,Daniela Glanzer,U,,AUT,18.2,6-3 6-4,3,Q1,,,,,,,,,,,,,,,,,,,,,,,
2021-W-ITF-ESP-13A-2021,W25 Madrid,Hard,32,25,20210607,720,220489,9,,Valentina Ryser,U,,SUI,20.2,205881,,,Lucia Martinez Gomez,U,,ESP,30.0,6-4 6-1,3,Q1,,,,,,,,,,,,,,,,,,,,588,63,,
2021-W-ITF-ESP-13A-2021,W25 Madrid,Hard,32,25,20210607,722,216078,,,Celia Cervino Ruiz,U,,ESP,23.4,216156,,,Himari Sato,R,168,JPN,19.1,6-3 7-5,3,Q1,,,,,,,,,,,,,,,,,,,,838,27,801,30
2021-W-ITF-ESP-13A-2021,W25 Madrid,Hard,32,25,20210607,723,215684,,,Lilly Elida Haseth,U,,NOR,19.6,222430,,,Laura Munoz Baroja Orallo,U,,ESP,,6-0 6-0,3,Q1,,,,,,,,,,,,,,,,,,,,1241,7,,
2021-W-ITF-ESP-13A-2021,W25 Madrid,Hard,32,25,20210607,724,221886,14,,Kamilla Bartone,R,,LAT,19.0,221552,,,Naia Mercadier,U,,FRA,22.6,6-3 6-1,3,Q1,,,,,,,,,,,,,,,,,,,,652,51,,
2021-W-ITF-ESP-13A-2021,W25 Madrid,Hard,32,25,20210607,726,214442,,WC,Lidia Moreno Arias,U,,ESP,24.3,222238,,,Alba Retortillo Soiras,U,,ESP,,6-2 4-6 10-3,3,Q1,,,,,,,,,,,,,,,,,,,,,,,
2021-W-ITF-ESP-13A-2021,W25 Madrid,Hard,32,25,20210607,727,225847,,,Ksenia San Luis Kravtseva,U,,ESP,18.9,215397,,,Maria Suarez Alonso,U,,ESP,23.0,6-4 7-5,3,Q1,,,,,,,,,,,,,,,,,,,,,,,
2021-W-ITF-ESP-13A-2021,W25 Madrid,Hard,32,25,20210607,728,215151,13,,Lina Glushko,U,,ISR,21.4,239408,,,Andrea Martin Pavon,U,,ESP,20.4,6-0 6-1,3,Q1,,,,,,,,,,,,,,,,,,,,641,53,,
2021-W-ITF-ESP-13A-2021,W25 Madrid,Hard,32,25,20210607,730,221197,,,Lucia Llinares Domingo,R,,ESP,18.0,214548,,,Laura Marti,U,,ESP,23.3,3-6 6-1 10-4,3,Q1,,,,,,,,,,,,,,,,,,,,,,,
2021-W-ITF-ESP-13A-2021,W25 Madrid,Hard,32,25,20210607,731,223367,,,Maria Fernanda Navarro,U,,MEX,24.9,239409,,,Andrea Burguete Beltran,U,,ESP,17.8,6-4 6-4,3,Q1,,,,,,,,,,,,,,,,,,,,,,,
2021-W-ITF-ESP-13A-2021,W25 Madrid,Hard,32,25,20210607,732,238065,12,,Noelia Zeballos Melgar,U,,BOL,27.0,223400,,,Leire De Ezcurra,U,,FRA,17.3,6-0 6-2,3,Q1,,,,,,,,,,,,,,,,,,,,,,,
2021-W-ITF-ESP-13A-2021,W25 Madrid,Hard,32,25,20210607,801,202684,1,,Lin Zhu,R,173,CHN,27.3,239405,,,Lucia Conde Zalona,U,,ESP,19.4,6-2 6-2,3,Q2,,,,,,,,,,,,,,,,,,,,99,831,,
2021-W-ITF-ESP-13A-2021,W25 Madrid,Hard,32,25,20210607,802,221454,,,Alba Rey Garcia,U,,ESP,18.9,225850,,WC,Maria Garcia Cid,U,,ESP,16.1,7-5 6-2,3,Q2,,,,,,,,,,,,,,,,,,,,1042,14,,
2021-W-ITF-ESP-13A-2021,W25 Madrid,Hard,32,25,20210607,803,205941,2,,Ganna Poznikhirenko,R,,UKR,27.1,209945,,,Almudena Sanz Llaneza Fernandez,U,,ESP,30.2,6-1 3-0 RET,3,Q2,,,,,,,,,,,,,,,,,,,,446,104,744,37
